,Latitude,Longitude
autoweedhsc-20210627-120048.393262.jpg,-18.8021935817,146.134504598
autoweedhsc-20210627-120048.625461.jpg,-18.8021818583,146.134502385
autoweedhsc-20210627-120051.103419.jpg,-18.8020101133,146.134459055
autoweedhsc-20210627-120051.161458.jpg,-18.8019941500,146.134454395
autoweedhsc-20210627-120051.392287.jpg,-18.8019782283,146.134449752
autoweedhsc-20210627-120052.743245.jpg,-18.8018789067,146.134420265
autoweedhsc-20210627-120053.154266.jpg,-18.8018262000,146.134404178
autoweedhsc-20210627-120103.416129.jpg,-18.8007057000,146.134082505
autoweedhsc-20210627-120105.681217.jpg,-18.8004361333,146.134011477
autoweedhsc-20210627-120106.883006.jpg,-18.8002873267,146.133976982
autoweedhsc-20210627-120107.126658.jpg,-18.8002625317,146.133971480
autoweedhsc-20210627-120107.991745.jpg,-18.8001380617,146.133944982
autoweedhsc-20210627-120108.931907.jpg,-18.8000377900,146.133925222
autoweedhsc-20210627-120115.941413.jpg,-18.7991523817,146.133808078
autoweedhsc-20210627-120115.997649.jpg,-18.7991273583,146.133805920
autoweedhsc-20210627-120120.318279.jpg,-18.7986001900,146.133780927
autoweedhsc-20210627-120120.800390.jpg,-18.7985243667,146.133780252
autoweedhsc-20210627-120123.390210.jpg,-18.7981982500,146.133781518
autoweedhsc-20210627-120124.689618.jpg,-18.7980491717,146.133782677
autoweedhsc-20210627-120128.668768.jpg,-18.7975673517,146.133785510
autoweedhsc-20210627-120129.224203.jpg,-18.7974970583,146.133786337
autoweedhsc-20210627-120130.207895.jpg,-18.7973793267,146.133786928
autoweedhsc-20210627-120130.425927.jpg,-18.7973556533,146.133787032
autoweedhsc-20210627-120130.479396.jpg,-18.7973556533,146.133787032
autoweedhsc-20210627-120132.310530.jpg,-18.7971425117,146.133787708
autoweedhsc-20210627-120132.364757.jpg,-18.7971188550,146.133787715
autoweedhsc-20210627-120134.617620.jpg,-18.7968587250,146.133789975
autoweedhsc-20210627-120134.671430.jpg,-18.7968587250,146.133789975
autoweedhsc-20210627-120134.750016.jpg,-18.7968350450,146.133789817
autoweedhsc-20210627-120141.277602.jpg,-18.7960875600,146.133795875
autoweedhsc-20210627-120141.758283.jpg,-18.7960184800,146.133796743
autoweedhsc-20210627-120141.845913.jpg,-18.7960184800,146.133796743
autoweedhsc-20210627-120145.538404.jpg,-18.7955890017,146.133803697
autoweedhsc-20210627-120146.885791.jpg,-18.7954012817,146.133808887
autoweedhsc-20210627-120146.945325.jpg,-18.7954012817,146.133808887
autoweedhsc-20210627-120147.010095.jpg,-18.7953723500,146.133809457
autoweedhsc-20210627-120147.072276.jpg,-18.7953723500,146.133809457
autoweedhsc-20210627-120147.132218.jpg,-18.7953723500,146.133809457
autoweedhsc-20210627-120147.191842.jpg,-18.7953428250,146.133810040
autoweedhsc-20210627-120147.261775.jpg,-18.7953428250,146.133810040
autoweedhsc-20210627-120147.332005.jpg,-18.7953428250,146.133810040
autoweedhsc-20210627-120147.401733.jpg,-18.7953128100,146.133810587
autoweedhsc-20210627-120147.471629.jpg,-18.7953128100,146.133810587
autoweedhsc-20210627-120147.532509.jpg,-18.7953128100,146.133810587
autoweedhsc-20210627-120147.601107.jpg,-18.7952820533,146.133811150
autoweedhsc-20210627-120147.666129.jpg,-18.7952820533,146.133811150
autoweedhsc-20210627-120147.730383.jpg,-18.7952820533,146.133811150
autoweedhsc-20210627-120148.696110.jpg,-18.7951235633,146.133814238
autoweedhsc-20210627-120148.802991.jpg,-18.7950918850,146.133814852
autoweedhsc-20210627-120148.909223.jpg,-18.7950918850,146.133814852
autoweedhsc-20210627-120149.060245.jpg,-18.7950598600,146.133815532
autoweedhsc-20210627-120149.153655.jpg,-18.7950276300,146.133816205
autoweedhsc-20210627-120149.257734.jpg,-18.7950276300,146.133816205
autoweedhsc-20210627-120149.361387.jpg,-18.7949949033,146.133816867
autoweedhsc-20210627-120149.452684.jpg,-18.7949949033,146.133816867
autoweedhsc-20210627-120149.548211.jpg,-18.7949949033,146.133816867
autoweedhsc-20210627-120149.627734.jpg,-18.7949617683,146.133817427
autoweedhsc-20210627-120149.748967.jpg,-18.7949281800,146.133818120
autoweedhsc-20210627-120149.818954.jpg,-18.7949281800,146.133818120
autoweedhsc-20210627-120149.887393.jpg,-18.7949281800,146.133818120
autoweedhsc-20210627-120149.955503.jpg,-18.7948941033,146.133818653
autoweedhsc-20210627-120150.035003.jpg,-18.7948941033,146.133818653
autoweedhsc-20210627-120150.164430.jpg,-18.7948596083,146.133819197
autoweedhsc-20210627-120150.232065.jpg,-18.7948596083,146.133819197
autoweedhsc-20210627-120150.302519.jpg,-18.7948596083,146.133819197
autoweedhsc-20210627-120150.369113.jpg,-18.7948246317,146.133819660
autoweedhsc-20210627-120150.469506.jpg,-18.7948246317,146.133819660
autoweedhsc-20210627-120150.532690.jpg,-18.7948246317,146.133819660
autoweedhsc-20210627-120150.614157.jpg,-18.7947892800,146.133820133
autoweedhsc-20210627-120150.678709.jpg,-18.7947892800,146.133820133
autoweedhsc-20210627-120150.733155.jpg,-18.7947892800,146.133820133
autoweedhsc-20210627-120150.923602.jpg,-18.7947534033,146.133820560
autoweedhsc-20210627-120150.990447.jpg,-18.7947170217,146.133820990
autoweedhsc-20210627-120151.143364.jpg,-18.7947170217,146.133820990
autoweedhsc-20210627-120151.206774.jpg,-18.7946802333,146.133821420
autoweedhsc-20210627-120151.275588.jpg,-18.7946802333,146.133821420
autoweedhsc-20210627-120151.338169.jpg,-18.7946802333,146.133821420
autoweedhsc-20210627-120151.413263.jpg,-18.7946429883,146.133821730
autoweedhsc-20210627-120151.471912.jpg,-18.7946429883,146.133821730
autoweedhsc-20210627-120151.542345.jpg,-18.7946429883,146.133821730
autoweedhsc-20210627-120151.609133.jpg,-18.7946053150,146.133822130
autoweedhsc-20210627-120151.672896.jpg,-18.7946053150,146.133822130
autoweedhsc-20210627-120151.742598.jpg,-18.7946053150,146.133822130
autoweedhsc-20210627-120151.811416.jpg,-18.7945671517,146.133822352
autoweedhsc-20210627-120151.909829.jpg,-18.7945671517,146.133822352
autoweedhsc-20210627-120151.977365.jpg,-18.7945285417,146.133822645
autoweedhsc-20210627-120152.039386.jpg,-18.7945285417,146.133822645
autoweedhsc-20210627-120152.109758.jpg,-18.7945285417,146.133822645
autoweedhsc-20210627-120152.176786.jpg,-18.7944895017,146.133822910
autoweedhsc-20210627-120152.245174.jpg,-18.7944895017,146.133822910
autoweedhsc-20210627-120152.313751.jpg,-18.7944895017,146.133822910
autoweedhsc-20210627-120152.382469.jpg,-18.7944499867,146.133823200
autoweedhsc-20210627-120152.450952.jpg,-18.7944499867,146.133823200
autoweedhsc-20210627-120152.518894.jpg,-18.7944499867,146.133823200
autoweedhsc-20210627-120152.578177.jpg,-18.7944100600,146.133823393
autoweedhsc-20210627-120152.631321.jpg,-18.7944100600,146.133823393
autoweedhsc-20210627-120152.683994.jpg,-18.7944100600,146.133823393
autoweedhsc-20210627-120152.735745.jpg,-18.7944100600,146.133823393
autoweedhsc-20210627-120152.791905.jpg,-18.7943697000,146.133823657
autoweedhsc-20210627-120152.844729.jpg,-18.7943697000,146.133823657
autoweedhsc-20210627-120152.897447.jpg,-18.7943697000,146.133823657
autoweedhsc-20210627-120152.952897.jpg,-18.7943289667,146.133823942
autoweedhsc-20210627-120153.007814.jpg,-18.7943289667,146.133823942
autoweedhsc-20210627-120153.060742.jpg,-18.7943289667,146.133823942
autoweedhsc-20210627-120153.117007.jpg,-18.7943289667,146.133823942
autoweedhsc-20210627-120153.171840.jpg,-18.7942877467,146.133824173
autoweedhsc-20210627-120153.228381.jpg,-18.7942877467,146.133824173
autoweedhsc-20210627-120153.318691.jpg,-18.7942877467,146.133824173
autoweedhsc-20210627-120153.413204.jpg,-18.7942461517,146.133824437
autoweedhsc-20210627-120153.515928.jpg,-18.7942461517,146.133824437
autoweedhsc-20210627-120153.629324.jpg,-18.7942041550,146.133824623
autoweedhsc-20210627-120153.743548.jpg,-18.7942041550,146.133824623
autoweedhsc-20210627-120153.879903.jpg,-18.7941616567,146.133824920
autoweedhsc-20210627-120153.986417.jpg,-18.7941189117,146.133825217
autoweedhsc-20210627-120154.058683.jpg,-18.7941189117,146.133825217
autoweedhsc-20210627-120154.134330.jpg,-18.7941189117,146.133825217
autoweedhsc-20210627-120154.211331.jpg,-18.7940762817,146.133825580
autoweedhsc-20210627-120154.280444.jpg,-18.7940762817,146.133825580
autoweedhsc-20210627-120154.378676.jpg,-18.7940338133,146.133825900
autoweedhsc-20210627-120154.448232.jpg,-18.7940338133,146.133825900
autoweedhsc-20210627-120154.527554.jpg,-18.7940338133,146.133825900
autoweedhsc-20210627-120154.585674.jpg,-18.7939913983,146.133826210
autoweedhsc-20210627-120154.650274.jpg,-18.7939913983,146.133826210
autoweedhsc-20210627-120154.705489.jpg,-18.7939913983,146.133826210
autoweedhsc-20210627-120154.864071.jpg,-18.7939488683,146.133826422
autoweedhsc-20210627-120154.927304.jpg,-18.7939488683,146.133826422
autoweedhsc-20210627-120155.007007.jpg,-18.7939061567,146.133826718
autoweedhsc-20210627-120155.063472.jpg,-18.7939061567,146.133826718
autoweedhsc-20210627-120155.130756.jpg,-18.7939061567,146.133826718
autoweedhsc-20210627-120155.199460.jpg,-18.7938632117,146.133826952
autoweedhsc-20210627-120155.265590.jpg,-18.7938632117,146.133826952
autoweedhsc-20210627-120155.336922.jpg,-18.7938632117,146.133826952
autoweedhsc-20210627-120155.410128.jpg,-18.7938198850,146.133827290
autoweedhsc-20210627-120155.466147.jpg,-18.7938198850,146.133827290
autoweedhsc-20210627-120155.538527.jpg,-18.7938198850,146.133827290
autoweedhsc-20210627-120155.607517.jpg,-18.7937763800,146.133827573
autoweedhsc-20210627-120155.688440.jpg,-18.7937763800,146.133827573
autoweedhsc-20210627-120155.744798.jpg,-18.7937325233,146.133827965
autoweedhsc-20210627-120155.802439.jpg,-18.7937325233,146.133827965
autoweedhsc-20210627-120155.855849.jpg,-18.7937325233,146.133827965
autoweedhsc-20210627-120155.910042.jpg,-18.7937325233,146.133827965
autoweedhsc-20210627-120155.963201.jpg,-18.7936883483,146.133828337
autoweedhsc-20210627-120156.018215.jpg,-18.7936883483,146.133828337
autoweedhsc-20210627-120156.071553.jpg,-18.7936883483,146.133828337
autoweedhsc-20210627-120156.124670.jpg,-18.7936883483,146.133828337
autoweedhsc-20210627-120156.181727.jpg,-18.7936438500,146.133828725
autoweedhsc-20210627-120156.234065.jpg,-18.7936438500,146.133828725
autoweedhsc-20210627-120156.288001.jpg,-18.7936438500,146.133828725
autoweedhsc-20210627-120156.343276.jpg,-18.7936438500,146.133828725
autoweedhsc-20210627-120156.400341.jpg,-18.7935990583,146.133829173
autoweedhsc-20210627-120156.453394.jpg,-18.7935990583,146.133829173
autoweedhsc-20210627-120156.510028.jpg,-18.7935990583,146.133829173
autoweedhsc-20210627-120156.563154.jpg,-18.7935539783,146.133829505
autoweedhsc-20210627-120156.620477.jpg,-18.7935539783,146.133829505
autoweedhsc-20210627-120156.672242.jpg,-18.7935539783,146.133829505
autoweedhsc-20210627-120156.724752.jpg,-18.7935539783,146.133829505
autoweedhsc-20210627-120156.778641.jpg,-18.7935086133,146.133829870
autoweedhsc-20210627-120156.831582.jpg,-18.7935086133,146.133829870
autoweedhsc-20210627-120156.889356.jpg,-18.7935086133,146.133829870
autoweedhsc-20210627-120156.943479.jpg,-18.7935086133,146.133829870
autoweedhsc-20210627-120156.997712.jpg,-18.7934628983,146.133830298
autoweedhsc-20210627-120157.049808.jpg,-18.7934628983,146.133830298
autoweedhsc-20210627-120157.102139.jpg,-18.7934628983,146.133830298
autoweedhsc-20210627-120157.158958.jpg,-18.7934169567,146.133830742
autoweedhsc-20210627-120157.217001.jpg,-18.7934169567,146.133830742
autoweedhsc-20210627-120157.270917.jpg,-18.7934169567,146.133830742
autoweedhsc-20210627-120157.324222.jpg,-18.7934169567,146.133830742
autoweedhsc-20210627-120157.382167.jpg,-18.7933706217,146.133831130
autoweedhsc-20210627-120157.434681.jpg,-18.7933706217,146.133831130
autoweedhsc-20210627-120157.488600.jpg,-18.7933706217,146.133831130
autoweedhsc-20210627-120157.547386.jpg,-18.7933706217,146.133831130
autoweedhsc-20210627-120157.600811.jpg,-18.7933240817,146.133831483
autoweedhsc-20210627-120157.653581.jpg,-18.7933240817,146.133831483
autoweedhsc-20210627-120157.709849.jpg,-18.7933240817,146.133831483
autoweedhsc-20210627-120157.763376.jpg,-18.7932771417,146.133831857
autoweedhsc-20210627-120157.816675.jpg,-18.7932771417,146.133831857
autoweedhsc-20210627-120157.869484.jpg,-18.7932771417,146.133831857
autoweedhsc-20210627-120157.922009.jpg,-18.7932771417,146.133831857
autoweedhsc-20210627-120157.981239.jpg,-18.7932300000,146.133832183
autoweedhsc-20210627-120158.033821.jpg,-18.7932300000,146.133832183
autoweedhsc-20210627-120158.086311.jpg,-18.7932300000,146.133832183
autoweedhsc-20210627-120158.196903.jpg,-18.7931824700,146.133832427
autoweedhsc-20210627-120158.313766.jpg,-18.7931824700,146.133832427
autoweedhsc-20210627-120158.390934.jpg,-18.7931347917,146.133832768
autoweedhsc-20210627-120158.527051.jpg,-18.7931347917,146.133832768
autoweedhsc-20210627-120158.625160.jpg,-18.7930867617,146.133832997
autoweedhsc-20210627-120158.731071.jpg,-18.7930867617,146.133832997
autoweedhsc-20210627-120158.801155.jpg,-18.7930385200,146.133833258
autoweedhsc-20210627-120158.868004.jpg,-18.7930385200,146.133833258
autoweedhsc-20210627-120158.938202.jpg,-18.7930385200,146.133833258
autoweedhsc-20210627-120159.013542.jpg,-18.7929900483,146.133833525
autoweedhsc-20210627-120159.198643.jpg,-18.7929413183,146.133833823
autoweedhsc-20210627-120159.266723.jpg,-18.7929413183,146.133833823
autoweedhsc-20210627-120159.338485.jpg,-18.7929413183,146.133833823
autoweedhsc-20210627-120159.398874.jpg,-18.7928923000,146.133834112
autoweedhsc-20210627-120159.462033.jpg,-18.7928923000,146.133834112
autoweedhsc-20210627-120159.538885.jpg,-18.7928923000,146.133834112
autoweedhsc-20210627-120159.618504.jpg,-18.7928431050,146.133834455
autoweedhsc-20210627-120159.675152.jpg,-18.7928431050,146.133834455
autoweedhsc-20210627-120159.743393.jpg,-18.7928431050,146.133834455
autoweedhsc-20210627-120159.821736.jpg,-18.7927936067,146.133834783
autoweedhsc-20210627-120159.903118.jpg,-18.7927936067,146.133834783
autoweedhsc-20210627-120159.968671.jpg,-18.7927438700,146.133835268
autoweedhsc-20210627-120200.031283.jpg,-18.7927438700,146.133835268
autoweedhsc-20210627-120200.096561.jpg,-18.7927438700,146.133835268
autoweedhsc-20210627-120200.158148.jpg,-18.7926938817,146.133835697
autoweedhsc-20210627-120200.221810.jpg,-18.7926938817,146.133835697
autoweedhsc-20210627-120200.284595.jpg,-18.7926938817,146.133835697
autoweedhsc-20210627-120200.345869.jpg,-18.7926938817,146.133835697
autoweedhsc-20210627-120200.409343.jpg,-18.7926437750,146.133835938
autoweedhsc-20210627-120200.470562.jpg,-18.7926437750,146.133835938
autoweedhsc-20210627-120200.533427.jpg,-18.7926437750,146.133835938
autoweedhsc-20210627-120200.656143.jpg,-18.7925937200,146.133836383
autoweedhsc-20210627-120200.713516.jpg,-18.7925937200,146.133836383
autoweedhsc-20210627-120200.767550.jpg,-18.7925436867,146.133836745
autoweedhsc-20210627-120200.824176.jpg,-18.7925436867,146.133836745
autoweedhsc-20210627-120200.879581.jpg,-18.7925436867,146.133836745
autoweedhsc-20210627-120200.932210.jpg,-18.7925436867,146.133836745
autoweedhsc-20210627-120200.987373.jpg,-18.7924936300,146.133837028
autoweedhsc-20210627-120201.039047.jpg,-18.7924936300,146.133837028
autoweedhsc-20210627-120201.151941.jpg,-18.7924436600,146.133837442
autoweedhsc-20210627-120201.259221.jpg,-18.7924436600,146.133837442
autoweedhsc-20210627-120201.315510.jpg,-18.7924436600,146.133837442
autoweedhsc-20210627-120201.369221.jpg,-18.7923937317,146.133837795
autoweedhsc-20210627-120201.421567.jpg,-18.7923937317,146.133837795
autoweedhsc-20210627-120201.474565.jpg,-18.7923937317,146.133837795
autoweedhsc-20210627-120201.526868.jpg,-18.7923937317,146.133837795
autoweedhsc-20210627-120201.636954.jpg,-18.7923438400,146.133838248
autoweedhsc-20210627-120201.689931.jpg,-18.7923438400,146.133838248
autoweedhsc-20210627-120201.746158.jpg,-18.7922939767,146.133838528
autoweedhsc-20210627-120201.801371.jpg,-18.7922939767,146.133838528
autoweedhsc-20210627-120201.906776.jpg,-18.7922939767,146.133838528
autoweedhsc-20210627-120201.959289.jpg,-18.7922442183,146.133838962
autoweedhsc-20210627-120202.068559.jpg,-18.7922442183,146.133838962
autoweedhsc-20210627-120202.120505.jpg,-18.7922442183,146.133838962
autoweedhsc-20210627-120202.330922.jpg,-18.7921944917,146.133839465
autoweedhsc-20210627-120202.387889.jpg,-18.7921448233,146.133839995
autoweedhsc-20210627-120202.493751.jpg,-18.7921448233,146.133839995
autoweedhsc-20210627-120202.601411.jpg,-18.7920952517,146.133840442
autoweedhsc-20210627-120202.654635.jpg,-18.7920952517,146.133840442
autoweedhsc-20210627-120202.709921.jpg,-18.7920952517,146.133840442
autoweedhsc-20210627-120202.763532.jpg,-18.7920456650,146.133840970
autoweedhsc-20210627-120202.822425.jpg,-18.7920456650,146.133840970
autoweedhsc-20210627-120202.877723.jpg,-18.7920456650,146.133840970
autoweedhsc-20210627-120203.464542.jpg,-18.7918973500,146.133842478
autoweedhsc-20210627-120203.580262.jpg,-18.7918480267,146.133842872
autoweedhsc-20210627-120203.698551.jpg,-18.7918480267,146.133842872
autoweedhsc-20210627-120203.812783.jpg,-18.7917986850,146.133843517
autoweedhsc-20210627-120203.880198.jpg,-18.7917986850,146.133843517
autoweedhsc-20210627-120203.947633.jpg,-18.7917494950,146.133843998
autoweedhsc-20210627-120204.042383.jpg,-18.7917494950,146.133843998
autoweedhsc-20210627-120204.103392.jpg,-18.7917494950,146.133843998
autoweedhsc-20210627-120204.179494.jpg,-18.7917002050,146.133844372
autoweedhsc-20210627-120204.257568.jpg,-18.7917002050,146.133844372
autoweedhsc-20210627-120204.334409.jpg,-18.7917002050,146.133844372
autoweedhsc-20210627-120204.441785.jpg,-18.7916510733,146.133844772
autoweedhsc-20210627-120204.515824.jpg,-18.7916510733,146.133844772
autoweedhsc-20210627-120204.585574.jpg,-18.7916019200,146.133845298
autoweedhsc-20210627-120204.720229.jpg,-18.7916019200,146.133845298
autoweedhsc-20210627-120204.822508.jpg,-18.7915528267,146.133845560
autoweedhsc-20210627-120204.913303.jpg,-18.7915528267,146.133845560
autoweedhsc-20210627-120204.971750.jpg,-18.7915037467,146.133845940
autoweedhsc-20210627-120205.047631.jpg,-18.7915037467,146.133845940
autoweedhsc-20210627-120205.130091.jpg,-18.7915037467,146.133845940
autoweedhsc-20210627-120205.211230.jpg,-18.7914546933,146.133846432
autoweedhsc-20210627-120205.268985.jpg,-18.7914546933,146.133846432
autoweedhsc-20210627-120205.328500.jpg,-18.7914546933,146.133846432
autoweedhsc-20210627-120205.390538.jpg,-18.7914056183,146.133846832
autoweedhsc-20210627-120205.454422.jpg,-18.7914056183,146.133846832
autoweedhsc-20210627-120205.590364.jpg,-18.7913566017,146.133847175
autoweedhsc-20210627-120205.648964.jpg,-18.7913566017,146.133847175
autoweedhsc-20210627-120205.706764.jpg,-18.7913566017,146.133847175
autoweedhsc-20210627-120205.766496.jpg,-18.7913075167,146.133847527
autoweedhsc-20210627-120205.826946.jpg,-18.7913075167,146.133847527
autoweedhsc-20210627-120205.900894.jpg,-18.7913075167,146.133847527
